movie_id,movie_name,director,writer,stars,description,poster,year_genre,total_weighted,num_ratings
347126,God's Not Dead 2,Harold Cronk,"Chuck Konzelman, Cary Solomon","Jesse Metcalfe, Robin Givens, Melissa Joan Hart","When a high school teacher is asked a question in class about Jesus, her reasoned response lands her in deep trouble and could expel God from the public square once and for all.",movie_posters/347126.jpg,2016 | Drama | 2h 1m,612.7,100
203,Mean Streets,Martin Scorsese,"Mardik Martin, Martin Scorsese, Martin Scorsese","Harvey Keitel, Robert De Niro, David Proval","A small-time hood must choose from among love, friendship and the chance to rise within the mob.",movie_posters/203.jpg,1973 | Drama/Crime | 1h 51m,710,100
47634,The Bullet Train,Junya Satō,"Arei Katô, Ryūnosuke Ono, Junya Satō","Ken Takakura, Sonny Chiba, Kei Yamamoto","A Japanese bullet train is threatened with a bomb that will explode automatically if the train slows below 80 km/h, unless a ransom is paid. Police race to find the bombers so the train crew can learn how to defuse the bomb.",movie_posters/47634.jpg,1975 | Action/Crime/Drama/Thriller | 2h 32m,678,100
437033,Toc Toc,Vicente Villanueva,"Vicente Villanueva, Laurent Baffie","Alexandra Jiménez, Paco León, Rossy de Palma","A group of patients meet at a prestigious psychologist's office. Apart from the day and time of the appointment, something else unites them all: all six suffer from OCD. But the plane bringing the doctor is unexpectedly delayed, which forces them to spend an endless wait until the doctor shows up. Will they be able to keep their manias, impulses, convulsions, obsessions and rituals at bay during the wait?",movie_posters/437033.jpg,2017 | Comedy | 1h 32m,710,100
9070,Mighty Morphin Power Rangers: The Movie,Bryan Spicer,"Arne Olsen, John Kamps, Arne Olsen","David Yost, Steve Cardenas, Amy Jo Johnson","Six incredible teens out-maneuver and defeat evil everywhere as the Mighty Morphin Power Rangers, but this time the Power Rangers may have met their match when they face off with Ivan Ooze, the most sinister monster the galaxy has ever seen.",movie_posters/9070.jpg,1995 | Action/Adventure/Science Fiction/Fantasy | 1h 36m,583.4,100
1276210,Last Stop: Rocafort St.,Luis Prieto,"Iván Ledesma, Luis Prieto, Ángel Agudo","Natalia Azahara, Javier Gutiérrez, Valèria Sorolla","Laura has recently started working in the Barcelona subway. She has been assigned the old and quiet Rocafort station, but it won't be long before she discovers that this stop harbors a legend that will begin to haunt her: many people have died there in strange circumstances over the years and no one seems to be interested in knowing the truth.",movie_posters/1276210.jpg,2024 | Horror/Mystery | 1h 29m,541.3,100
454458,UglyDolls,Kelly Asbury,"David Horvath, Sun-Min Kim, Paul McEvoy, Alison Peck, Robert Rodriguez","Kelly Clarkson, Janelle Monáe, Blake Shelton","In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.",movie_posters/454458.jpg,2019 | Animation/Music/Family/Comedy | 1h 28m,660,100
403,Driving Miss Daisy,Bruce Beresford,"Alfred Uhry, Alfred Uhry","Morgan Freeman, Jessica Tandy, Dan Aykroyd","The story of an old Jewish widow named Daisy Werthan and her relationship with her black chauffeur, Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters, in a time when those types of relationships were shunned.",movie_posters/403.jpg,1989 | Drama | 1h 39m,723.1,100
444090,The Ash Lad: In the Hall of the Mountain King,Mikkel Brænne Sandemose,"Aleksander Kirkwood Brown, Espen Enger","Vebjørn Enger, Mads Sjøgård Pettersen, Elias Holmen Sørensen","Espen “Ash Lad”, a poor farmer’s son, embarks on a dangerous quest with his brothers to save the princess from a vile troll known as the Mountain King – in order to collect a reward and save his family’s farm from ruin.",movie_posters/444090.jpg,2017 | Adventure/Fantasy | 1h 40m,677.2,100
23488,Dorian Gray,Oliver Parker,"Toby Finlay, Oscar Wilde","Ben Barnes, Colin Firth, Rebecca Hall","Seduced into the decadent world of Lord Henry Wotton, handsome young aristocrat Dorian Gray becomes obsessed with maintaining his youthful appearance, and commissions a special portrait that will weather the winds of time while he remains forever young. When Gray's obsession spirals out of control, his desperate attempts to safeguard his secret turn his once-privileged life into a living hell.",movie_posters/23488.jpg,2009 | Fantasy/Drama/Thriller | 1h 52m,605.1,100
9043,The Family Stone,Thomas Bezucha,Thomas Bezucha,"Dermot Mulroney, Sarah Jessica Parker, Diane Keaton","An uptight, conservative businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",movie_posters/9043.jpg,2005 | Comedy/Drama/Romance | 1h 43m,629.3,100
30973,The Gospel of John,Philip Saville,John Goldsmith,"Christopher Plummer, Henry Ian Cusick, Stuart Bunce",A word for word depiction of the life of Jesus Christ from the Good News Translation Bible as recorded in the Gospel of John.,movie_posters/30973.jpg,2003 | Drama | 3h 0m,750.4,100
614,Wild Strawberries,Ingmar Bergman,Ingmar Bergman,"Victor Sjöström, Bibi Andersson, Ingrid Thulin","Crotchety retired doctor Isak Borg travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne, in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara, a dead ringer for the doctor's own first love.",movie_posters/614.jpg,1957 | Drama | 1h 31m,810.8,100
21519,Project A,Jackie Chan,"Jackie Chan, Edward Tang, James Wong Jim","Jackie Chan, Sammo Hung, Yuen Biao","In late 19th century Hong Kong, the British may rule the land, but the pirates rule the waters. Coast Guard officer Dragon Ma is determined that his beloved Coast Guard will not be made a fool of.",movie_posters/21519.jpg,1983 | Action/Adventure/Comedy | 1h 44m,720,100
10891,Tremors 4: The Legend Begins,S.S. Wilson,"Brent Maddock, Scott Buck, Ron Underwood, S.S. Wilson","Michael Gross, Sara Botsford, Billy Drago","In 1889, seventeen men die under mysterious circumstances, and spooked by recent events, the miners who populate the town leave in droves until there's nothing left but a shell of a community.",movie_posters/10891.jpg,2004 | Action/Comedy/Horror/Western | 1h 41m,570,100
269494,A Hard Day,Kim Seong-hun,"Kwak Jieong-duk, Lee Hae-jun, Kim Seong-hun, Jang Hang-jun","Lee Sun-kyun, Cho Jin-woong, Jeong Man-sik","After trying to cover up a car accident that left a man dead, a crooked homicide detective is stalked by a mysterious man claiming to have witnessed the event.",movie_posters/269494.jpg,2014 | Crime/Thriller/Mystery/Action | 1h 51m,710,100
339988,The Circle,James Ponsoldt,"Dave Eggers, James Ponsoldt, Dave Eggers","Emma Watson, Tom Hanks, John Boyega","A young tech worker takes a job at a powerful Internet corporation, quickly rises up the company's ranks, and soon finds herself in a perilous situation concerning privacy, surveillance and freedom. She comes to learn that her decisions and actions will determine the future of humanity.",movie_posters/339988.jpg,2017 | Drama/Thriller/Science Fiction | 1h 50m,551.7,100
15854,Kung Fu Panda: Secrets of the Furious Five,Raman Hui Shing-Ngai,"Andy Schuhler, Stephan Franck, Paul McEvoy, Todd Berger","Jack Black, Dustin Hoffman, David Cross","Ordered to teach a martial arts class of rambunctious bunny kittens, Po tells stories of each of the Furious Five's pasts.",movie_posters/15854.jpg,2008 | Animation/Family/Action | 25m,670,100
309425,Do You Believe?,Jon Gunn,"Chuck Konzelman, Cary Solomon","Tracy Melchior, Mira Sorvino, Sean Astin","When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.",movie_posters/309425.jpg,2015 | Drama | 1h 55m,647.4,100
333352,Eye in the Sky,Gavin Hood,Guy Hibbert,"Helen Mirren, Aaron Paul, Alan Rickman","A UK-based military officer in command of a top secret drone operation to capture terrorists in Kenya discovers the targets are planning a suicide bombing and the mission escalates from “capture” to “kill.” As American pilot Steve Watts is about to engage, a nine-year old girl enters the kill zone, triggering an international dispute reaching the highest levels of US and British government over the moral, political, and personal implications of modern warfare.",movie_posters/333352.jpg,2015 | Drama/Thriller/War | 1h 42m,700.9,100
9991,Mean Machine,Barry Skolnick,"Andrew Day, Charlie Fletcher, Chris Baker, Tracy Keenan Wynn, Albert S. Ruddy","Vinnie Jones, David Kelly, David Hemmings","Disgraced ex-England football captain, Danny 'Mean Machine' Meehan, is thrown in jail for assaulting two police officers. He keeps his head down and has the opportunity to forget everything and change the lives of the prisoners. When these prisoners have the chance to put one over the evil guards during a prison football match, Danny takes the lead.",movie_posters/9991.jpg,2001 | Comedy/Drama | 1h 39m,622.5,100
453133,My Brother's Wife 3: The Woman Downstairs,Lee Dol,Lee Dol,"Ahn So-hee, Sang Woo, Wi Ji-Woong","My sister and I moved into a new house. We didn't do much but the woman downstairs came up to ask us to keep it down.  She said she was sensitive so we decided to keep it down.  Her gangster husband would beat her when he came home drunk.  Every time I heard her suffer from the beatings, I couldn't stand it and would stomp the floor to create a distraction.  She would come up telling us to be quiet.  I told her I did it intentionally. I also decided to do something about the woman who showed interest in me by memorizing my number.",movie_posters/453133.jpg,2017 | Drama | 1h 30m,475,100
328425,The Gift,Joel Edgerton,Joel Edgerton,"Joel Edgerton, Rebecca Hall, Jason Bateman",Simon and Robyn are a young married couple whose life is going as planned until a chance run-in with Simon's high school acquaintance sends their world into a tailspin.,movie_posters/328425.jpg,2015 | Thriller/Mystery/Drama | 1h 48m,669.1,100
99,All About My Mother,Pedro Almodóvar,Pedro Almodóvar,"Cecilia Roth, Marisa Paredes, Candela Peña","Following the tragic death of her teenage son, Manuela travels from Madrid to Barcelona in an attempt to contact the long-estranged father the boy never knew. She reunites with an old friend, an outspoken transgender sex worker, and befriends a troubled actress and a pregnant, HIV-positive nun.",movie_posters/99.jpg,1999 | Comedy/Drama | 1h 41m,764.4,100
1030076,Padre no hay más que uno 4: Campanas de boda,Santiago Segura,"Marta González de Vega, Santiago Segura, Juan Vera","Santiago Segura, Toni Acosta, Leo Harlem","The eldest of the family, Sara, comes of age and brings chaos to the family by announcing her intention to marry Ocho. Javier and Marisa try to avoid it at all costs. At the same time Dani has an existential crisis, Paulita feels jealous of Cris, Carlota announces that she has found a boyfriend from a high society family and Rocio has finally managed to be cast in her first film.",movie_posters/1030076.jpg,2024 | Family/Comedy | 1h 39m,692.1,100
965094,Pilot,Kim Han-kyul,"Erik Ahrnbom, Cho Eu-gene, Kim Han-kyul, Han Jun-hee","Cho Jung-seok, Lee Ju-myoung, Han Seon-hwa","Han Jung-woo, a pilot with top-class skills, is flying high and even appears on a famous TV show. But everything comes crashing down when a careless mistake causes him to lose everything, even his job. Blacklisted in the industry, no airline is willing to hire him. Desperate with no other choice, Han Jung-woo transforms completely into his younger sister's identity and succeeds in landing a job as a pilot.",movie_posters/965094.jpg,2024 | Comedy | 1h 51m,767.7,100
338065,Dil Dhadakne Do,Zoya Akhtar,"Zoya Akhtar, Farhan Akhtar, Zoya Akhtar, Javed Akhtar, Reema Kagti","Anil Kapoor, Shefali Shah, Priyanka Chopra Jonas","On a cruise to celebrate their parents' 30th wedding anniversary, a brother and sister deal with the impact of family considerations on their romantic lives.",movie_posters/338065.jpg,2015 | Drama/Family/Romance | 2h 50m,680,100
661289,The Summers of It - Chapter Two: It Ends,Constantine Nasr,,"Andy Muschietti, Barbara Muschietti, Bill Skarsgård","This documentary focuses on the actors and their journey over two summers to create the remake to the original IT, by Stephen King. The documentary originally released as bonus material, bundled with IT: Chapter Two.",movie_posters/661289.jpg,2019 | Documentary | 40m,710,100
50837,Martha Marcy May Marlene,Sean Durkin,Sean Durkin,"Elizabeth Olsen, Sarah Paulson, Hugh Dancy","After several years of living with a cult, Martha finally escapes and calls her estranged sister, Lucy, for help. Martha finds herself at the quiet Connecticut home Lucy shares with her new husband, Ted, but the memories of what she experienced in the cult make peace hard to find. As flashbacks continue to torment her, Martha fails to shake a terrible sense of dread, especially in regard to the cult's manipulative leader.",movie_posters/50837.jpg,2011 | Drama/Thriller | 1h 41m,660.5,100
132344,Before Midnight,Richard Linklater,"Kim Krizan, Richard Linklater, Julie Delpy, Richard Linklater, Ethan Hawke","Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick","It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. They now live in Paris with twin daughters but have spent a summer in Greece at the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.",movie_posters/132344.jpg,2013 | Romance/Drama | 1h 49m,750,100
729097,Young Mother 5,Jeong Do-soo,,"Lee Eun-mi, Cheon Yoo-ji, Min Do-yoon","Ji-suk, a wealthy mother, wants to send her son, Se-hyuk, to the medical school. While looking for a competent private education coordination, Although it succeeded in recruiting a high-ranking entrance exam coordinator,'Starring', which only a few elite students selected. After hearing the rumors,'Namjae,' the father of Euntae, a high school examinee next door, hears rumors and comes to contact the main character. Like this, the parents of Se-hyeok and Eun-tae's neighbors 'Starring', who was in a difficult situation after entering a strange competition Eventually, I would share the day of the week to go to both houses to teach Se-hyuk and Eun-tae. Although they will agree with the two families, Eun Tae, who is a senior high school student, is in medical school. Not interested and only busy with high school girlfriends Se-hyuk starts talking to a beautiful tutor, starring than the entrance exam.",movie_posters/729097.jpg,2020 | Drama/Romance | 1h 35m,576.9,100
20943,The Ugly Truth,Robert Luketic,"Nicole Eastman, Karen McCullah","Katherine Heigl, Gerard Butler, Eric Winter","A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",movie_posters/20943.jpg,2009 | Comedy/Romance | 1h 36m,650.3,100
120475,Dragon Ball: Episode of Bardock,Yoshihiro Ueda,"Makoto Koyama, Naho Ooishi, Akira Toriyama","Masako Nozawa, Ryusei Nakao, Houko Kuwashima","A spin-off scenario taking place after the events of the TV special Dragon Ball Z: Bardock - The Father of Goku, in which Bardock survives the destruction of Planet Vegeta and is sent into the past, combating Frieza's ancestor Chilled and turning into a Super Saiyan.",movie_posters/120475.jpg,2011 | Action/Animation/Science Fiction | 20m,690,100
1149167,High Rollers,Randall Emmett,Chris Sivertson,"John Travolta, Gina Gershon, Lukas Haas","A master thief must pull off a dangerous casino heist when his nemesis kidnaps his lover. Caught between rival criminals and FBI pursuit, he risks all to save her and score big.",movie_posters/1149167.jpg,2025 | Action/Crime/Thriller | 1h 41m,660,100
6068,Six Days Seven Nights,Ivan Reitman,Michael Browning,"Anne Heche, Harrison Ford, David Schwimmer","In the South Pacific island of Makatea, career-driven magazine editor Robin Monroe is on a week-long vacation getaway with her boyfriend, Frank Martin. An emergency work assignment in neighboring Tahiti requires Robin to hire the cantankerous pilot Quinn Harris who had flown them to Makatea on a small transport plane. While flying, a powerful storm forces Quinn to make an emergency landing on a nearby deserted island. The dissimilar pair avoid each other at first, until they're forced to team up to escape from the island -- and some pirates who want their heads.",movie_posters/6068.jpg,1998 | Comedy/Action/Adventure/Romance | 1h 42m,608.4,100
433502,The Aftermath,James Kent,"Anna Waterhouse, Joe Shrapnel, Rhidian Brook","Keira Knightley, Alexander Skarsgård, Jason Clarke","In the aftermath of World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German widower who lives with them.",movie_posters/433502.jpg,2019 | War/Drama/Romance | 1h 48m,644.3,100
8051,Punch-Drunk Love,Paul Thomas Anderson,Paul Thomas Anderson,"Adam Sandler, Emily Watson, Philip Seymour Hoffman",A socially awkward and volatile small business owner meets the love of his life after being threatened by a gang of scammers.,movie_posters/8051.jpg,2002 | Romance/Drama/Comedy | 1h 36m,711.7,100
119892,The Monkey King,Soi Cheang,"Szeto Kam-Yuen, Xin Huo, Edmond Wong Chi-Mun, Chan Tai-Lee","Donnie Yen, Aaron Kwok, Joe Chen","Sun Wukong is a monkey born from a heavenly stone who acquires supernatural powers. After rebelling against heaven and being imprisoned under a mountain for 500 years, he later accompanies the monk Xuanzang on a journey to India. Thus, according to legend, Buddhism is brought to ancient China.",movie_posters/119892.jpg,2014 | Action/Adventure/Family/Fantasy | 1h 59m,550,100
1084244,Toy Story 5,Andrew Stanton,Andrew Stanton,"Tom Hanks, Tim Allen, Joan Cusack","Buzz, Woody, Jessie and the rest of the gang's jobs get exponentially harder when they go head to head with an all-new threat to playtime: tech.",movie_posters/1084244.jpg,2026 | Animation/Adventure/Family/Comedy | 0m,800,100
346646,Veteran,Ryoo Seung-wan,Ryoo Seung-wan,"Hwang Jung-min, Yoo Ah-in, Yoo Hai-jin","When an old collaborator gets severely injured, a veteran policeman tries to figure out the way to bring to justice the ultimately suspected aggressor, a spoiled young executive, heir to a mega corporation, who believes he is above the law.",movie_posters/346646.jpg,2015 | Action/Crime/Comedy/Thriller | 2h 3m,690,100
1397314,Avicii - My Last Show,Henrik Burman,,"Avicii, Chris Martin, Audra Mae","On Aug. 28, 2016, Tim Bergling, better known as Avicii, graced the stage of the Ushuaïa nightclub in Ibiza for what would be his final performance.",movie_posters/1397314.jpg,2024 | Music/Documentary | 28m,748.4,100
1316673,Shark Girl,Rob Zazzali,"Justin Shilton, Rob Zazzali","Alexandra Corin Johnston, Sumayyah Ameerah, Nick Tag","When a beautiful young influencer survives a mysterious shark attack, she becomes a monstrous apex predator, hunting and feeding in sunny Venice Beach, California.",movie_posters/1316673.jpg,2024 | Horror/Thriller | 1h 22m,260,100
67605,Naseeb,Manmohan Desai,"K.K. Shukla, Sayed Sultan, Prayag Raj, Kader Khan","Amitabh Bachchan, Shatrughan Sinha, Rishi Kapoor","Naseeb, a story of destiny and fate, begins with a lottery ticket. A drunk who cannot pay his restaurant bill trades his recently purchased ticket with a waiter. Naseeb becomes a poignant story about love, friendship, sacrifice, deceit, revenge and above all, destiny.",movie_posters/67605.jpg,1981 | Drama | 3h 17m,710,100
3536,U-571,Jonathan Mostow,"David Ayer, Sam Montgomery","Matthew McConaughey, Bill Paxton, Harvey Keitel","In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.",movie_posters/3536.jpg,2000 | War/Action/Adventure | 1h 56m,650,100
13161,Big Stan,Rob Schneider,Josh Lieb,"Rob Schneider, David Carradine, Sally Kirkland",A weak con man panics when he learns he's going to prison for fraud. He hires a mysterious martial arts guru who helps transform him into a martial arts expert who can fight off inmates who want to hurt or love him.,movie_posters/13161.jpg,2007 | Comedy/Crime | 1h 49m,659,100
2112,Payback,Brian Helgeland,"Brian Helgeland, Terry Hayes, Donald E. Westlake","Mel Gibson, Gregg Henry, Maria Bello","With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",movie_posters/2112.jpg,1999 | Action/Drama/Crime/Thriller | 1h 40m,683.5,100
869626,Marcel the Shell with Shoes On,Dean Fleischer Camp,"Dean Fleischer Camp, Jenny Slate, Nick Paley, Elisabeth Holm, Jenny Slate, Nick Paley, Dean Fleischer Camp, Dean Fleischer Camp, Jenny Slate","Jenny Slate, Dean Fleischer Camp, Isabella Rossellini","Marcel is an adorable one-inch-tall shell who ekes out a colorful existence with his grandmother Connie and their pet lint, Alan. Once part of a sprawling community of shells, they now live alone as the sole survivors of a mysterious tragedy. When a documentarian discovers them amongst the clutter of his Airbnb, his resulting short film brings Marcel millions of passionate fans, as well as unprecedented dangers and a new hope at finding his long-lost family.",movie_posters/869626.jpg,2022 | Animation/Comedy/Drama/Family | 1h 30m,768.1,100
